Dates,PX_LAST,PX_HIGH,PX_LOW,PX_VOLUME
7/15/16,2161.74,2169.05,2155.79,653723650
7/18/16,2166.89,2168.35,2159.63,492298259
7/19/16,2163.78,2164.63,2159.01,525463332
7/20/16,2173.02,2175.63,2164.89,506695643
7/21/16,2165.17,2174.56,2159.75,565301120
7/22/16,2175.03,2175.11,2163.24,535182623
7/25/16,2168.48,2173.71,2161.95,544409386
7/26/16,2169.18,2173.54,2160.18,552977632
7/27/16,2166.58,2174.98,2159.07,672506744
7/28/16,2170.06,2172.85,2159.74,570797391
7/29/16,2173.6,2177.09,2163.49,796477547
8/1/16,2170.84,2178.29,2166.21,551066580
8/2/16,2157.03,2170.2,2147.58,625147744
8/3/16,2163.79,2163.79,2152.56,547067218
8/4/16,2164.25,2168.19,2159.07,501016009
8/5/16,2182.87,2182.87,2168.79,577388086
8/8/16,2180.89,2185.44,2177.85,495554919
8/9/16,2181.74,2187.66,2178.61,432802334
8/10/16,2175.49,2183.41,2172,449371614
8/11/16,2185.79,2188.45,2177.97,483575455
8/12/16,2184.05,2186.28,2179.42,451102272
8/15/16,2190.15,2193.81,2186.08,452636218
8/16/16,2178.15,2186.24,2178.14,493458099
8/17/16,2182.22,2183.08,2168.5,506526012
8/18/16,2187.02,2187.03,2180.46,519735998
8/19/16,2183.87,2185,2175.13,587731091
8/22/16,2182.64,2185.15,2175.96,467648135
8/23/16,2186.9,2193.42,2186.8,471610315
8/24/16,2175.44,2186.66,2171.25,477227813
8/25/16,2172.47,2179,2169.74,463389433
8/26/16,2169.04,2187.94,2160.39,498829900
8/29/16,2180.38,2183.48,2170.19,437755393
8/30/16,2176.12,2182.27,2170.41,474472895
8/31/16,2170.95,2173.79,2161.35,664761728
9/1/16,2170.86,2173.56,2157.09,511280600
9/2/16,2179.98,2184.87,2173.59,497007437
9/5/16,2179.98,2184.87,2173.59,497007437
9/6/16,2186.48,2186.57,2175.1,583417291
9/7/16,2186.16,2187.87,2179.07,518807032
9/8/16,2181.3,2184.94,2177.49,535837224
9/9/16,2127.81,2169.08,2127.81,742157443
9/12/16,2159.04,2163.3,2119.12,686449360
9/13/16,2127.02,2150.47,2120.27,679321038
9/14/16,2125.77,2141.33,2119.9,621661602
9/15/16,2147.26,2151.31,2122.36,590921283
9/16/16,2139.16,2146.48,2131.2,1486526870
9/19/16,2139.12,2153.61,2135.91,519131171
9/20/16,2139.76,2150.8,2139.17,490323882
9/21/16,2163.12,2165.11,2139.57,593312917
9/22/16,2177.18,2179.99,2170.94,548107209
9/23/16,2164.69,2173.75,2163.97,546693451
9/26/16,2146.1,2158.54,2145.04,527219757
9/27/16,2159.93,2161.13,2141.55,540297238
9/28/16,2171.37,2172.4,2151.79,562615204
9/29/16,2151.13,2172.67,2145.2,627600337
9/30/16,2168.27,2175.3,2156.51,816814790
10/3/16,2161.2,2164.41,2154.77,520611109
10/4/16,2150.49,2165.46,2144.01,569704497
10/5/16,2159.73,2163.95,2155.15,604384183
10/6/16,2160.77,2162.93,2150.28,521499520
10/7/16,2153.74,2165.86,2144.85,625974937
10/10/16,2163.66,2169.6,2160.39,457736263
10/11/16,2136.73,2161.56,2128.84,584017377
10/12/16,2139.18,2145.36,2132.77,463375712
10/13/16,2132.55,2138.19,2114.72,572529617
10/14/16,2132.98,2149.19,2132.98,554272906
10/17/16,2126.5,2135.61,2124.43,485674858
10/18/16,2139.6,2144.38,2135.49,492689964
10/19/16,2144.29,2148.44,2138.15,556265600
10/20/16,2141.34,2147.18,2133.44,578266436
10/21/16,2141.16,2142.63,2130.09,658777074
10/24/16,2151.33,2154.79,2146.91,526044337
10/25/16,2143.16,2151.44,2141.93,535705909
10/26/16,2139.43,2145.73,2131.59,566869983
10/27/16,2133.04,2147.13,2132.52,619899257
10/28/16,2126.41,2140.72,2119.36,646184447
10/31/16,2126.15,2133.25,2125.53,675902404
11/1/16,2111.72,2131.45,2097.85,721729804
11/2/16,2097.94,2111.76,2094,654469220
11/3/16,2088.66,2102.56,2085.23,599409921
11/4/16,2085.18,2099.07,2083.79,627701126
11/7/16,2131.52,2132,2100.59,612269358
11/8/16,2139.56,2146.87,2123.56,559758142
11/9/16,2163.26,2170.1,2125.35,1010754297
11/10/16,2167.48,2182.3,2151.17,1010327960
11/11/16,2164.45,2165.92,2152.49,745938107
11/14/16,2164.2,2171.36,2156.08,807422069
11/15/16,2180.39,2180.84,2166.38,694344941
11/16/16,2176.94,2179.22,2172.2,580519520
11/17/16,2187.12,2188.06,2176.65,576173676
11/18/16,2181.9,2189.89,2180.38,676655519
11/21/16,2198.18,2198.7,2186.43,578108130
11/22/16,2202.94,2204.8,2194.51,599368487
11/23/16,2204.72,2204.72,2194.51,526711809
11/24/16,2204.72,2204.72,2194.51,526711809
11/25/16,2213.35,2213.35,2206.27,262991642
11/28/16,2201.72,2211.14,2200.36,567041344
11/29/16,2204.66,2210.46,2198.15,588951868
11/30/16,2198.81,2214.1,2198.81,1060169628
12/1/16,2191.08,2202.6,2187.44,750913702
12/2/16,2191.95,2197.95,2188.37,593367853
12/5/16,2204.71,2209.42,2199.97,627944511
12/6/16,2212.23,2212.78,2202.21,552502595
12/7/16,2241.35,2241.63,2208.93,710260232
12/8/16,2246.19,2251.69,2237.57,630279041
12/9/16,2259.53,2259.8,2249.23,556353843
12/12/16,2256.96,2264.03,2252.37,631895199
12/13/16,2271.72,2277.53,2263.32,592540464
12/14/16,2253.28,2276.2,2248.44,714113355
12/15/16,2262.03,2272.12,2253.77,653862680
12/16/16,2258.07,2268.05,2254.24,1497525111
12/19/16,2262.53,2267.47,2258.21,503191676
12/20/16,2270.76,2272.56,2266.14,518206998
12/21/16,2265.18,2271.23,2265.15,432626034
12/22/16,2260.96,2263.18,2256.08,480911513
12/23/16,2263.79,2263.79,2258.84,304600351
12/26/16,2263.79,2263.79,2258.84,304600351
12/27/16,2268.88,2273.82,2266.15,299941124
12/28/16,2249.92,2271.31,2249.11,381535152
12/29/16,2249.26,2254.51,2244.56,344968988
12/30/16,2238.83,2253.58,2233.62,544797785
1/2/17,2238.83,2253.58,2233.62,544797785
1/3/17,2257.83,2263.88,2245.13,649219406
1/4/17,2270.75,2272.82,2261.6,573172248
1/5/17,2269,2271.5,2260.45,573475802
1/6/17,2276.98,2282.1,2264.06,485214839
1/9/17,2268.9,2275.49,2268.9,532332873
1/10/17,2268.9,2279.27,2265.27,596464372
1/11/17,2275.32,2275.32,2260.83,549467556
1/12/17,2270.44,2271.78,2254.25,478404078
1/13/17,2274.64,2278.68,2271.51,486472085
1/16/17,2274.64,2278.68,2271.51,486472085
1/17/17,2267.89,2272.08,2262.81,607413843
1/18/17,2271.89,2272.01,2263.35,510120253
1/19/17,2263.69,2274.33,2258.41,511723539
1/20/17,2271.31,2276.96,2265.01,720417202
1/23/17,2265.2,2271.78,2257.02,534840408
1/24/17,2280.07,2284.63,2266.68,571145481
1/25/17,2298.37,2299.55,2288.88,626509867
1/26/17,2296.68,2300.99,2294.08,589561862
1/27/17,2294.69,2299.02,2291.62,517517754
1/30/17,2280.9,2286.01,2268.04,560540841
1/31/17,2278.87,2279.09,2267.21,762733770
2/1/17,2279.55,2289.14,2272.44,614381244
2/2/17,2280.85,2283.97,2271.65,582252941
2/3/17,2297.42,2298.31,2287.88,565945754
2/6/17,2292.56,2296.18,2288.57,514444008
2/7/17,2293.08,2299.4,2290.16,535870198
2/8/17,2294.67,2295.91,2285.38,534057830
2/9/17,2307.87,2311.08,2296.61,536921654
2/10/17,2316.1,2319.23,2311.1,512915079
2/13/17,2328.25,2331.58,2321.42,502336861
2/14/17,2337.58,2337.58,2322.17,547310883
2/15/17,2349.25,2351.3,2334.81,576083825
2/16/17,2347.22,2351.31,2338.87,536902981
2/17/17,2351.16,2351.16,2339.58,666246770
2/20/17,2351.16,2351.16,2339.58,666246770
2/21/17,2365.38,2366.71,2354.91,578577933
2/22/17,2362.82,2365.13,2358.34,521320121
2/23/17,2363.81,2368.26,2355.09,552145078
2/24/17,2367.34,2367.34,2352.87,610653745
2/27/17,2369.75,2371.54,2361.87,487223855
2/28/17,2363.64,2367.79,2358.96,769353089
3/1/17,2395.96,2400.98,2380.13,658417419
3/2/17,2381.92,2394.75,2380.17,529614155
3/3/17,2383.12,2383.89,2375.39,491616766
3/6/17,2375.31,2378.8,2367.98,518955675
3/7/17,2368.39,2375.12,2365.51,498067965
3/8/17,2362.98,2373.09,2361.01,546572181
3/9/17,2364.87,2369.08,2354.54,514692924
3/10/17,2372.6,2376.86,2363.04,532686353
3/13/17,2373.47,2374.42,2368.52,471549481
3/14/17,2365.45,2368.55,2358.18,446149084
3/15/17,2385.26,2390.01,2368.94,538715701
3/16/17,2381.38,2388.1,2377.18,503386515
3/17/17,2378.25,2385.71,2377.64,1613420334
3/20/17,2373.47,2379.55,2369.66,491568837
3/21/17,2344.02,2381.93,2341.9,663260397
3/22/17,2348.45,2351.81,2336.45,575102637
3/23/17,2345.96,2358.92,2342.13,517824682
3/24/17,2343.98,2356.22,2335.74,558691646
3/27/17,2341.59,2344.9,2322.25,543613883
3/28/17,2358.57,2363.78,2337.63,513845198
3/29/17,2361.13,2363.36,2352.94,448709873
3/30/17,2368.06,2370.42,2358.58,488974634
3/31/17,2362.72,2370.35,2362.6,619866609
4/3/17,2358.84,2365.87,2344.73,639247459
4/4/17,2360.16,2360.53,2350.72,482138579
4/5/17,2352.95,2378.36,2350.52,555957688
4/6/17,2357.49,2364.16,2348.9,521533213
4/7/17,2355.54,2363.76,2350.74,463260801
4/10/17,2357.16,2366.37,2351.5,432266670
4/11/17,2353.78,2355.22,2337.25,480921868
4/12/17,2344.93,2352.72,2341.18,503213823
4/13/17,2328.95,2348.26,2328.95,471753956
4/14/17,2328.95,2348.26,2328.95,471753956
4/17/17,2349.01,2349.14,2332.51,444402022
4/18/17,2342.19,2348.35,2334.54,467053394
4/19/17,2338.17,2352.63,2335.05,507986376
4/20/17,2355.84,2361.37,2340.91,560586645
4/21/17,2348.69,2356.18,2344.51,616382814
4/24/17,2374.15,2376.98,2369.19,589409887
4/25/17,2388.61,2392.48,2381.15,582878306
4/26/17,2387.45,2398.16,2386.76,561433260
4/27/17,2388.77,2392.1,2382.68,561146215
4/28/17,2384.2,2393.68,2382.36,647741923
5/1/17,2388.33,2394.49,2384.83,496560354
5/2/17,2391.17,2392.93,2385.82,590628388
5/3/17,2388.13,2389.82,2379.75,573168399
5/4/17,2389.52,2391.43,2380.35,563427366
5/5/17,2399.29,2399.29,2389.38,477040942
5/8/17,2399.38,2401.36,2393.92,511529362
5/9/17,2396.92,2403.87,2392.44,493834293
5/10/17,2399.63,2399.74,2392.79,493871267
5/11/17,2394.44,2395.72,2381.74,512932994
5/12/17,2390.9,2392.44,2387.19,458846232
5/15/17,2402.32,2404.05,2393.94,511578342
5/16/17,2400.67,2405.77,2396.05,504811421
5/17/17,2357.03,2384.87,2356.21,705108858
5/18/17,2365.72,2375.74,2352.72,603568799
5/19/17,2381.73,2389.06,2370.43,710908823
5/22/17,2394.02,2395.46,2386.92,495129427
5/23/17,2398.42,2400.85,2393.88,466396633
5/24/17,2404.39,2405.58,2397.99,463387968
5/25/17,2415.07,2418.71,2408.01,509979660
5/26/17,2415.82,2416.68,2412.2,399884626
5/29/17,2415.82,2416.68,2412.2,399884626
5/30/17,2412.91,2415.26,2409.43,472129085
5/31/17,2411.8,2415.99,2403.59,922617941
6/1/17,2430.06,2430.06,2413.54,574309374
6/2/17,2439.07,2440.23,2427.71,563766297
6/5/17,2436.1,2439.55,2434.32,444087664
6/6/17,2429.33,2436.21,2428.12,530720326
6/7/17,2433.14,2435.28,2424.75,568594731
6/8/17,2433.79,2439.27,2427.94,655839946
6/9/17,2431.77,2446.2,2415.7,755077667
6/12/17,2429.39,2430.38,2419.97,731444153
6/13/17,2440.35,2441.49,2431.28,674152887
6/14/17,2437.92,2443.75,2428.34,611088182
6/15/17,2432.46,2433.95,2418.53,595104720
6/16/17,2433.15,2433.15,2422.88,1613763171
6/19/17,2453.46,2453.82,2441.79,513416987
6/20/17,2437.03,2450.66,2436.6,505505494
6/21/17,2435.61,2442.23,2430.74,530549996
6/22/17,2434.5,2441.62,2433.27,527670747
6/23/17,2438.3,2441.4,2431.11,1058563871
6/26/17,2439.07,2450.42,2437.03,483460703
6/27/17,2419.38,2440.15,2419.38,546610359
6/28/17,2440.69,2442.97,2428.02,510888129
6/29/17,2419.7,2442.73,2405.7,627587452
6/30/17,2423.41,2432.71,2421.65,641278766
7/3/17,2429.01,2439.17,2428.69,340988864
7/4/17,2429.01,2439.17,2428.69,340988864
7/5/17,2432.54,2434.9,2422.05,568417837
7/6/17,2409.75,2424.28,2407.7,554020271
7/7/17,2425.18,2426.92,2413.52,458121628
7/10/17,2427.43,2432,2422.27,490786854
7/11/17,2425.53,2429.3,2412.79,463115311
7/12/17,2443.25,2445.76,2435.75,492047443
7/13/17,2447.83,2449.32,2441.69,487474689
7/14/17,2459.27,2463.54,2446.69,439411164
7/17/17,2459.14,2462.82,2457.16,436852378
7/18/17,2460.61,2460.92,2450.34,434709842
7/19/17,2473.83,2473.83,2463.85,466562000
7/20/17,2473.45,2477.62,2468.43,510915149
7/21/17,2472.54,2472.54,2465.06,562308018
7/24/17,2469.91,2473.1,2466.32,586387606
7/25/17,2477.13,2481.24,2474.91,649138657
7/26/17,2477.83,2481.69,2474.94,546161234
7/27/17,2475.42,2484.04,2459.93,654796186
7/28/17,2472.1,2473.53,2464.66,505672250
7/31/17,2470.3,2477.96,2468.53,691834809
8/1/17,2476.35,2478.51,2471.14,520941048
8/2/17,2477.57,2480.38,2466.48,549613480
8/3/17,2472.16,2476.03,2468.85,511922128
8/4/17,2476.83,2480,2472.08,497282497
8/7/17,2480.91,2480.95,2475.88,451477354
8/8/17,2474.92,2490.87,2470.32,459725413
8/9/17,2474.02,2474.41,2462.08,462661161
8/10/17,2438.21,2465.38,2437.75,544085467
8/11/17,2441.32,2448.09,2437.85,442234832
8/14/17,2465.84,2468.22,2454.96,460363468
8/15/17,2464.61,2468.9,2461.61,440317340
8/16/17,2468.11,2474.93,2463.86,447838182
8/17/17,2430.01,2465.02,2430.01,522122283
8/18/17,2425.55,2440.27,2420.69,604768337
8/21/17,2428.37,2430.58,2417.35,461494160
8/22/17,2452.51,2454.77,2433.67,429507281
8/23/17,2444.04,2448.91,2441.42,429162732
8/24/17,2438.97,2450.39,2436.19,470044943
8/25/17,2443.05,2453.96,2442.22,424178873
8/28/17,2444.24,2449.12,2439.03,424021671
8/29/17,2446.3,2449.19,2428.2,404549838
8/30/17,2457.59,2460.31,2443.77,411660384
8/31/17,2471.65,2475.01,2462.65,645209393
9/1/17,2476.55,2480.38,2473.85,403108736
9/4/17,2476.55,2480.38,2473.85,403108736
9/5/17,2457.85,2471.97,2446.55,554135344
9/6/17,2465.54,2469.64,2459.2,539031428
9/7/17,2465.1,2468.62,2460.29,516386819
9/8/17,2461.43,2467.11,2459.4,501930900
9/11/17,2488.11,2488.95,2474.52,515684185
9/12/17,2496.48,2496.77,2490.37,490923947
9/13/17,2498.37,2498.37,2492.14,492139256
9/14/17,2495.62,2498.43,2491.35,533390847
9/15/17,2500.23,2500.23,2493.16,1435549576
9/18/17,2503.87,2508.32,2499.92,517577755
9/19/17,2506.65,2507.84,2503.19,501443003
9/20/17,2508.24,2508.85,2496.67,538366609
9/21/17,2500.6,2507.16,2499,464068023
9/22/17,2502.22,2503.47,2496.54,452975180
9/25/17,2496.66,2502.54,2488.03,562565153
9/26/17,2496.84,2503.51,2495.12,471032584
9/27/17,2507.04,2511.75,2495.91,522364514
9/28/17,2510.06,2510.81,2502.93,469559342
9/29/17,2519.36,2519.44,2507.99,533211309
10/2/17,2529.12,2529.23,2520.4,471297244
10/3/17,2534.58,2535.13,2528.85,424599458
10/4/17,2537.74,2540.53,2531.8,436084924
10/5/17,2552.07,2552.51,2540.02,454529746
10/6/17,2549.33,2549.41,2543.79,452348269
10/9/17,2544.73,2551.82,2541.6,397803021
10/10/17,2550.64,2555.23,2544.86,429347583
10/11/17,2555.24,2555.24,2547.95,486225592
10/12/17,2550.93,2555.33,2548.31,548844607
10/13/17,2553.17,2557.65,2552.09,498032309
10/16/17,2557.64,2559.47,2552.64,436332851
10/17/17,2559.36,2559.71,2554.69,443986586
10/18/17,2561.26,2564.11,2559.67,426160017
10/19/17,2562.1,2562.36,2547.92,475108277
10/20/17,2575.21,2575.44,2567.56,631304971
10/23/17,2564.98,2578.29,2564.33,515870002
10/24/17,2569.13,2572.18,2565.58,504318897
10/25/17,2557.15,2567.4,2544,613367112
10/26/17,2560.4,2567.07,2559.8,563772788
10/27/17,2581.07,2582.98,2565.94,645607673
10/30/17,2572.83,2580.03,2568.25,569441686
10/31/17,2575.26,2578.29,2572.15,625261403
11/1/17,2579.36,2588.4,2574.92,546676247
11/2/17,2579.85,2581.11,2566.17,588411373
11/3/17,2587.84,2588.42,2576.77,522405559
11/6/17,2591.13,2593.38,2585.66,563277225
11/7/17,2590.64,2597.02,2584.35,546661707
11/8/17,2594.38,2595.47,2585.02,509991842
11/9/17,2584.62,2586.5,2566.33,534229752
11/10/17,2582.3,2583.81,2575.57,514540524
11/13/17,2584.84,2587.66,2574.48,509487496
11/14/17,2578.87,2579.66,2566.56,534119191
11/15/17,2564.62,2572.84,2557.45,522600468
11/16/17,2585.64,2590.09,2572.95,498027320
11/17/17,2578.85,2583.96,2577.62,589985854
11/20/17,2582.14,2584.64,2578.24,466385454
11/21/17,2599.03,2601.19,2589.17,505692205
11/22/17,2597.08,2600.94,2595.23,421544127
11/23/17,2597.08,2600.94,2595.23,421544127
11/24/17,2602.42,2604.21,2600.42,204379833
11/27/17,2601.42,2606.41,2598.87,481797342
11/28/17,2627.04,2627.69,2605.44,542768349
11/29/17,2626.07,2634.89,2620.32,653621701
11/30/17,2647.58,2657.74,2633.93,1041514129
12/1/17,2642.22,2650.62,2605.52,670644223
12/4/17,2639.44,2665.19,2639.03,724762684
12/5/17,2629.57,2648.72,2627.73,633406079
12/6/17,2629.27,2634.41,2624.75,531557561
12/7/17,2636.98,2640.99,2626.53,526053637
12/8/17,2651.5,2651.65,2644.1,490109100
12/11/17,2659.99,2660.33,2651.47,510556601
12/12/17,2664.11,2669.72,2659.78,553661426
12/13/17,2662.85,2671.88,2662.85,551154908
12/14/17,2652.01,2668.09,2652.01,529123907
12/15/17,2675.81,2679.63,2659.14,1655377044
12/18/17,2690.16,2694.97,2685.92,608529175
12/19/17,2681.47,2694.44,2680.74,556473457
12/20/17,2679.25,2691.01,2676.11,521433840
12/21/17,2684.57,2692.64,2682.4,511566214
12/22/17,2683.34,2685.35,2678.13,403668838
12/25/17,2683.34,2685.35,2678.13,403668838
12/26/17,2680.5,2682.74,2677.96,310308142
12/27/17,2682.62,2685.64,2678.91,335290455
12/28/17,2687.54,2687.66,2682.69,296034552
12/29/17,2673.61,2692.12,2673.61,460819380
1/1/18,2673.61,2692.12,2673.61,460819380
1/2/18,2695.81,2695.89,2682.36,513863980
1/3/18,2713.06,2714.37,2697.77,540193313
1/4/18,2723.99,2729.29,2719.07,561303630
1/5/18,2743.15,2743.45,2727.92,534970186
1/8/18,2747.71,2748.51,2737.6,531091956
1/9/18,2751.29,2759.14,2747.86,509578347
1/10/18,2748.23,2750.8,2736.06,529855594
1/11/18,2767.56,2767.56,2752.78,493747536
1/12/18,2786.24,2787.85,2769.64,583103735
1/15/18,2786.24,2787.85,2769.64,583103735
1/16/18,2776.42,2807.54,2768.64,711573769
1/17/18,2802.56,2807.04,2778.38,633506661
1/18/18,2798.03,2805.83,2792.56,592316903
1/19/18,2810.3,2810.33,2798.08,753914917
1/22/18,2832.97,2833.03,2808.12,603357913
1/23/18,2839.13,2842.24,2830.59,545995332
1/24/18,2837.54,2852.97,2824.81,609308021
1/25/18,2839.25,2848.56,2830.94,553948713
1/26/18,2872.87,2872.87,2846.18,569404080
1/29/18,2853.53,2870.62,2851.48,544693438
1/30/18,2822.43,2837.75,2818.27,600917657
1/31/18,2823.81,2839.26,2813.04,815230626
2/1/18,2821.98,2835.96,2812.7,623001943
2/2/18,2762.13,2808.92,2759.97,712514990
2/5/18,2648.94,2763.39,2638.17,1000762674
2/6/18,2695.14,2701.04,2593.07,1090149575
2/7/18,2681.66,2727.67,2681.33,766057155
2/8/18,2581,2685.27,2580.56,880613303
2/9/18,2619.55,2638.67,2532.69,986284498
2/12/18,2656,2672.61,2622.45,757736610
2/13/18,2662.94,2668.84,2637.08,538762303
2/14/18,2698.63,2702.1,2648.87,632361833
2/15/18,2731.2,2731.51,2689.82,571606605
2/16/18,2732.22,2754.42,2725.11,669882635
2/19/18,2732.22,2754.42,2725.11,669882635
2/20/18,2716.26,2737.6,2706.76,571354595
2/21/18,2701.33,2747.75,2701.29,594961075
2/22/18,2703.96,2731.26,2697.77,539433052
2/23/18,2747.3,2747.76,2713.74,488629032
2/26/18,2779.6,2780.64,2753.78,559643182
2/27/18,2744.28,2789.15,2744.22,621882473
2/28/18,2713.83,2761.52,2713.54,750778938
3/1/18,2677.67,2730.89,2659.65,737841559
3/2/18,2691.25,2696.25,2647.32,646045363
3/5/18,2720.94,2728.09,2675.75,619738249
3/6/18,2728.12,2732.08,2711.26,559826288
3/7/18,2726.8,2730.6,2701.74,569775603
3/8/18,2738.97,2740.45,2722.65,525022539
3/9/18,2786.57,2786.57,2751.54,580604683
3/12/18,2783.02,2796.98,2779.26,586466807
3/13/18,2765.31,2801.9,2758.68,604760693
3/14/18,2749.48,2777.11,2744.38,587912168
3/15/18,2747.33,2763.03,2741.47,517766594
3/16/18,2752.01,2761.85,2749.97,1678756348
3/19/18,2712.92,2741.38,2694.59,634327100
3/20/18,2716.94,2724.22,2710.05,569771369
3/21/18,2711.93,2739.14,2709.79,539818653
3/22/18,2643.69,2695.68,2641.59,684188520
3/23/18,2588.26,2657.67,2585.89,710385987
3/26/18,2658.55,2661.36,2601.81,674796157
3/27/18,2612.62,2674.78,2596.12,686582458
3/28/18,2605,2632.65,2593.06,683146279
3/29/18,2640.87,2659.07,2609.72,746031727
3/30/18,2640.87,2659.07,2609.72,746031727
4/2/18,2581.88,2638.3,2553.8,713793279
4/3/18,2614.45,2619.14,2575.49,631017022
4/4/18,2644.69,2649.86,2573.61,624103718
4/5/18,2662.84,2672.08,2649.58,530434807
4/6/18,2604.47,2656.88,2586.27,636953451
4/9/18,2613.16,2653.55,2610.79,564683211
4/10/18,2656.87,2665.45,2635.78,596218835
4/11/18,2642.19,2661.43,2639.25,472679683
4/12/18,2663.99,2674.72,2653.83,514725665
4/13/18,2656.3,2680.26,2645.05,489340304
4/16/18,2677.84,2686.49,2665.16,510374993
4/17/18,2706.39,2713.34,2692.05,496520330
4/18/18,2708.64,2717.49,2703.63,493300875
4/19/18,2693.13,2702.84,2681.9,529131090
4/20/18,2670.14,2693.94,2660.61,705811880
4/23/18,2670.29,2682.86,2657.99,516444628
4/24/18,2634.56,2683.55,2617.32,626587531
4/25/18,2639.4,2645.3,2612.67,558914899
4/26/18,2666.94,2676.48,2647.16,628367336
4/27/18,2669.91,2677.35,2659.01,519061816
4/30/18,2648.05,2682.92,2648.04,694642615
5/1/18,2654.8,2655.27,2625.41,557716845
5/2/18,2635.67,2660.87,2631.7,609574830
5/3/18,2629.73,2637.14,2594.62,599374734
5/4/18,2663.42,2670.93,2615.32,507718299
5/7/18,2672.63,2683.35,2664.7,503527729
5/8/18,2671.92,2676.34,2655.2,572252093
5/9/18,2697.79,2701.27,2674.14,539050531
5/10/18,2723.07,2726.11,2704.54,480887389
5/11/18,2727.72,2732.86,2717.45,501534717
5/14/18,2730.13,2742.1,2725.47,506100042
5/15/18,2711.45,2718.59,2701.91,549760430
5/16/18,2722.46,2727.76,2712.17,488057147
5/17/18,2720.13,2731.96,2711.36,459139071
5/18/18,2712.97,2719.5,2709.18,574145236
5/21/18,2733.01,2739.19,2725.7,475744489
5/22/18,2724.44,2742.24,2721.88,503365316
5/23/18,2733.29,2733.33,2709.54,544285247
5/24/18,2727.76,2731.97,2707.38,516422428
5/25/18,2721.33,2727.36,2714.99,445367188
5/28/18,2721.33,2727.36,2714.99,445367188
5/29/18,2689.86,2710.67,2676.81,638176489
5/30/18,2724.01,2729.34,2702.43,536948168
5/31/18,2705.27,2722.5,2700.68,1013818538
6/1/18,2734.62,2736.93,2718.7,530951969
6/4/18,2746.87,2749.16,2740.54,530474873
6/5/18,2748.8,2752.61,2739.51,548168879
6/6/18,2772.35,2772.39,2748.46,595241297
6/7/18,2770.37,2779.9,2760.16,555821062
6/8/18,2779.03,2779.39,2763.59,511059826
6/11/18,2782,2790.21,2780.17,510492020
6/12/18,2786.85,2789.8,2778.78,543375429
6/13/18,2775.63,2791.47,2774.65,665465872
6/14/18,2782.49,2789.06,2776.52,637381752
6/15/18,2779.66,2782.81,2761.73,1643960032
6/18/18,2773.75,2774.99,2757.12,577861779
6/19/18,2762.59,2765.05,2743.19,644709135
6/20/18,2767.32,2774.86,2763.91,549065443
6/21/18,2749.76,2769.28,2744.39,544044909
6/22/18,2754.88,2764.17,2752.68,1089844942
6/25/18,2717.07,2742.94,2698.67,662570301
6/26/18,2723.06,2732.91,2715.6,586084338
6/27/18,2699.63,2746.09,2699.38,588772325
6/28/18,2716.31,2724.34,2691.99,539355304
6/29/18,2718.37,2743.26,2718.03,685339788
7/2/18,2726.71,2727.26,2698.95,499463623
7/3/18,2713.22,2736.58,2711.16,336033497
7/4/18,2713.22,2736.58,2711.16,336033497
7/5/18,2736.61,2737.83,2716.02,516237825
7/6/18,2759.82,2764.41,2733.52,464756530
7/9/18,2784.17,2784.65,2768.51,486476601
7/10/18,2793.84,2795.58,2786.24,454090893
7/11/18,2774.02,2785.91,2770.77,465278684
7/12/18,2798.29,2799.22,2781.53,495510739
7/13/18,2801.31,2804.53,2791.69,455567199
7/16/18,2798.43,2803.71,2793.39,498361704
7/17/18,2809.55,2814.19,2789.24,479778207
7/18/18,2815.62,2816.76,2805.89,484911980
7/19/18,2804.49,2812.05,2799.77,507386674
7/20/18,2801.83,2809.7,2800.01,594490837
7/23/18,2806.98,2808.61,2795.14,464098605
7/24/18,2820.4,2829.99,2811.12,525043921
7/25/18,2846.07,2848.03,2817.73,574458891
7/26/18,2837.44,2845.57,2835.26,633260051
7/27/18,2818.82,2843.17,2808.34,552498969
7/30/18,2802.6,2821.74,2798.11,533145063
7/31/18,2816.29,2824.46,2808.06,722981432
8/1/18,2813.36,2825.83,2805.85,553483656
8/2/18,2827.22,2829.91,2796.34,508759615
8/3/18,2840.35,2840.38,2827.37,472003466
8/6/18,2850.4,2853.29,2835.98,445464088
8/7/18,2858.45,2863.43,2855.92,455622223
8/8/18,2857.7,2862.44,2853.09,391622417
8/9/18,2853.58,2862.48,2851.98,404265134
8/10/18,2833.28,2842.2,2825.81,486996445
8/13/18,2821.93,2843.4,2819.88,465078647
8/14/18,2839.96,2843.11,2826.58,428267004
8/15/18,2818.37,2827.95,2802.49,527499036
8/16/18,2840.69,2850.49,2831.44,481917530
8/17/18,2850.13,2855.63,2833.73,532721403
8/20/18,2857.05,2859.76,2850.62,418866315
8/21/18,2862.96,2873.23,2861.32,482188632
8/22/18,2861.82,2867.54,2856.05,367247470
8/23/18,2856.98,2868.78,2854.03,422539624
8/24/18,2874.69,2876.16,2862.35,425807430
8/27/18,2896.74,2898.25,2884.69,529573896
8/28/18,2897.52,2903.77,2893.5,440029290
8/29/18,2914.04,2916.5,2898.4,443529402
8/30/18,2901.13,2912.46,2895.22,413676220
8/31/18,2901.52,2906.32,2891.73,582307208
9/3/18,2901.52,2906.32,2891.73,582307208
9/4/18,2896.72,2900.18,2885.13,521852577
9/5/18,2888.6,2894.21,2876.92,611398534
